"Date","Entry (tags)","Expense amount","Income amount","Currency","Amount in main currency","Main currency","Description"
"2013-04-29","motorina","200,00","","RON","200,00","RON","pt Anina si Cugir"
"2013-04-29","comisioane bancare","13,50","","RON","13,50","RON","pana la data de 29. aprilie cont sergiu + cami"
"2013-04-29","dulciuri","5,00","","RON","5,00","RON","pepsi"
"2013-04-29","mancare","3,85","","RON","3,85","RON","ceapa + sandwich la scoala"
"2013-04-28","dulciuri","6,10","","RON","6,10","RON","prajituri"
"2013-04-28","mancare","4,00","","RON","4,00","RON","paine"
"2013-04-28","donatie","400,00","","RON","400,00","RON","10 % la Vox"
"2013-04-27","imprumut","500,00","","RON","500,00","RON","la parintii lui Sergiu pentur casa"
"2013-04-27","sport","94,90","","RON","94,90","RON","pantaloni de bicicleta si fitness pentru Cami"
"2013-04-26","mancare","5,48","","RON","5,48","RON","ceapa si apa"
"2013-04-26","mancare","9,90","","RON","9,90","RON","salata ruseasca"
"2013-04-26","mancare","7,40","","RON","7,40","RON","mancarea de pranz"
"2013-04-26","dulciuri","2,00","","RON","2,00","RON","baton de ciocolata ... pentru orice eventualitate"
"2013-04-25","sport","19,99","","RON","19,99","RON","manusi de biciclist pentru mine, pe ale lui Cami le schimb ... sper"
"2013-04-25","mancare","4,66","","RON","4,66","RON","paine de la Billa"
"2013-04-25","dulciuri","5,99","","RON","5,99","RON","inghetata pe bat de la billa"
"2013-04-25","diverse","4,20","","RON","4,20","RON","plata parcare aeroport la venirea lui Alin"
"2013-04-25","sanatate","9,69","","RON","9,69","RON","parasinus"
"2013-04-25","mancare","2,00","","RON","2,00","RON","covrig cu ciuperci"
"2013-04-24","mancare","11,16","","RON","11,16","RON","lapte si banane"
"2013-04-24","cadouri","15,00","","RON","15,00","RON","flori pentru Neli de absolvire"
"2013-04-24","mancare","5,20","","RON","5,20","RON","apa, si bakerolls la scoala"
"2013-04-23","dulciuri","13,08","","RON","13,08","RON","inghetata straciatele si nectar"
"2013-04-23","mancare","2,29","","RON","2,29","RON","spagheti"
"2013-04-23","casa","5,40","","RON","5,40","RON","granule desfundat qiuveta"
"2013-04-23","masina","2,99","","RON","2,99","RON","lichid de spalat parbrizul"
"2013-04-23","cadouri","84,99","","RON","84,99","RON","CD + DVD Andre Rie"
"2013-04-23","sanatate","17,95","","RON","17,95","RON","trachisan si theraflu sinus"
"2013-04-23","mancare","3,00","","RON","3,00","RON","sandwich la scoala"
"2013-04-22","mancare","23,76","","RON","23,76","RON","mancare kaufland"
"2013-04-22","mancare","1,00","","RON","1,00","RON","covrig"
"2013-04-22","facturi","65,00","","RON","65,00","RON","UPC pe luna aprilie"
"2013-04-21","dulciuri","23,00","","RON","23,00","RON","dulciuri pentru oaspeti"
"2013-04-21","donatie","10,00","","RON","10,00","RON","la bicerica in pecica"
"2013-04-21","motorina","100,00","","RON","100,00","RON","motorina drum Arad-Pecica"
"2013-04-21","donatie","50,00","","RON","50,00","RON","mami lui Cami"
"2013-04-20","mancare","19,67","","RON","19,67","RON","de la kauffland"
"2013-04-20","casa","5,29","","RON","5,29","RON","solutie geamuri"
"2013-04-20","igiena","44,64","","RON","44,64","RON","absorbante, prezervative, plasturi"
"2013-04-20","dulciuri","3,00","","RON","3,00","RON","inghetata, celebrare ajungere in Ghisoda dupa excursia cu bicicletele"
"2013-04-20","iesiri","61,39","","RON","61,39","RON","picnic la Flonta si excursie cu biciclete cu Sabina si Mircea"
"2013-04-20","mancare","3,90","","RON","3,90","RON","paine, sare"
"2013-04-19","cadouri","20,00","","RON","20,00","RON","flori pt Dorina, teza doctorat"
"2013-04-18","diverse","3,60","","RON","3,60","RON","xeroxuri pt scoala"
"2013-04-18","mancare","3,50","","RON","3,50","RON","sanwich la scoala"
"2013-04-18","cadouri","16,99","","RON","16,99","RON","galeata de creta pentru robert si radu de pasti"
"2013-04-18","mancare","5,38","","RON","5,38","RON","lapte lidl"
"2013-04-18","mancare","7,20","","RON","7,20","RON","paine, iaurt, covrigi"
"2013-04-17","mancare","135,00","","RON","135,00","RON","shake Herbal life"
"2013-04-17","intretinere / reparatii","21,00","","RON","21,00","RON","spalat masina intrior si exterior"
"2013-04-17","mancare","1,90","","RON","1,90","RON","apa"
"2013-04-17","mancare","4,00","","RON","4,00","RON","covrigi cu ciuperci"
"2013-04-17","economii","2.500,00","","RON","2.500,00","RON","economie apr-mai (1000 ron salar Sergiu- 2500 ron -salar cami)"
"2013-04-16","cadouri","9,99","","RON","9,99","RON","lalele ersten jung galbene de la lidl"
"2013-04-16","facturi","31,00","","RON","31,00","RON","orange"
"2013-04-16","mancare","2,50","","RON","2,50","RON","apa"
"2013-04-16","donatie","250,00","","RON","250,00","RON","oscet"
"2013-04-15","regularizari","39,50","","RON","39,50","RON","rataciti prin cap de luna trecuta (11 martie - 11 aprilie)"
"2013-04-15","sanatate","8,90","","RON","8,90","RON","Trachisan"
"2013-04-14","transport","64,70","","RON","64,70","RON","teius - timisoara cfr"
"2013-04-14","mancare","10,00","","RON","10,00","RON","cele 20 de oua uitate in pivnita la Sancel"
"2013-04-13","mancare","5,00","","RON","5,00","RON","oua cumparate de mama"
"2013-04-13","in oras","10,50","","RON","10,50","RON","shaorma + inghetata"
"2013-04-12","transport","64,70","","RON","64,70","RON","Timisoara- Teius cfr"
"2013-04-12","transport","9,00","","RON","9,00","RON","taxi la gara"
"2013-04-12","cadouri","12,60","","RON","12,60","RON","ciocolata pentru robert si radu"
"2013-04-12","mancare","9,70","","RON","9,70","RON","sandwici muscat de pe tren + apa minerala"
"2013-04-11","mancare","82,83","","RON","82,83","RON","mancare de la real (umplut frigiderul pentru Cami inainte sa plec la Sancel)"
"2013-04-11","dulciuri","15,72","","RON","15,72","RON","de la Real (popcorn, granini si pufulete)"
"2013-04-11","mancare","30,85","","RON","30,85","RON","pizza si pui la rotisor de la Real"
"2013-04-11","comisioane bancare","4,00","","RON","4,00","RON","comision interbancar plata salar Sergiu"
"2013-04-10","regularizari","53,76","","RON","53,76","RON","???? ce s-a intamplat cu ei, Sergiule?"
"2013-04-10","comisioane bancare","10,99","","RON","10,99","RON","administrare cont esential si comision transazactii interbancare cand intra salarul"
"2013-04-10","dulciuri","4,69","","RON","4,69","RON","biscuiti inelari de la Lidl"
"2013-04-10","cadouri","69,93","","RON","69,93","RON","baghete de polistiren pentru sancel"
"2013-04-10","casa","18,67","","RON","18,67","RON","banda rezistenta de lipit (moment) + ochelari de protectie"
"2013-04-10","cadouri","58,98","","RON","58,98","RON","casti + extensie fir pentru ziua lui tata"
"2013-04-10","mancare","2,60","","RON","2,60","RON","covrigi insiropati buni"
"2013-04-10","diverse","23,80","","RON","23,80","RON","pozele pentru albumul din luna de miere"
"2013-04-09","mancare","16,65","","RON","16,65","RON","mancare de la Lidl"
"2013-04-09","mancare","4,20","","RON","4,20","RON","painea vaiova"
"2013-04-09","mancare","2,50","","RON","2,50","RON","apa la scoala"
"2013-04-09","diverse","20,00","","RON","20,00","RON","PFL crud pentru tata Zari"
"2013-04-08","dulciuri","2,00","","RON","2,00","RON","baton ciocolata de casa"
"2013-04-08","mancare","10,95","","RON","10,95","RON","paine lapte parizer"
"2013-04-08","mancare","2,20","","RON","2,20","RON","paine"
"2013-04-06","iesiri","60,00","","RON","60,00","RON","schi pass pe semenic pe jumatate de zi"
"2013-04-06","iesiri","18,00","","RON","18,00","RON","ciorba de pranz pe semenic"
"2013-04-06","iesiri","100,00","","RON","100,00","RON","cazarea la hotel claris"
"2013-04-06","iesiri","23,00","","RON","23,00","RON","cina la hotel claris"
"2013-04-05","dulciuri","7,80","","RON","7,80","RON","pentru valiug"
"2013-04-05","motorina","100,16","","RON","100,16","RON","pentru semenic si valiug"
"2013-04-05","dulciuri","4,69","","RON","4,69","RON","biscuiti rotunzi"
"2013-04-05","mancare","11,90","","RON","11,90","RON","mancare de la Lidl (fructe si lapte)"
"2013-04-04","mancare","3,99","","RON","3,99","RON","paine de la Vaiova"
"2013-04-04","facturi","224,00","","RON","224,00","RON","intretinere luna martie 2013"
"2013-04-04","mancare","3,00","","RON","3,00","RON","sandwich la scoala Cami"
"2013-04-03","diverse","70,00","","RON","70,00","RON","coroane pt unchiul Gelu ( 40 ron mami, 30 ron noi)"
"2013-04-02","mancare","2,50","","RON","2,50","RON","apa pt scoala Cami"
"2013-04-02","diverse","2,00","","RON","2,00","RON","parcare in aeroport"
"2013-04-02","mancare","3,00","","RON","3,00","RON","sandwich la scoala"
"2013-04-02","igiena","1,60","","RON","1,60","RON","2 absorbante allways"
"2013-04-01","in oras","48,00","","RON","48,00","RON","pizza cu profa de info"
"2013-04-01","cadouri","9,99","","RON","9,99","RON","flori pt profa de info, Sergiu"
"2013-04-01","mancare","3,50","","RON","3,50","RON","covridog la scoala"
"2013-04-01","mancare","20,34","","RON","20,34","RON","Lidl"
"2013-03-31","curent","277,90","","RON","277,90","RON","curent regularizat 17.10.2012 - 20.03.2013"
"2013-03-31","mancare","8,00","","RON","8,00","RON","smantana la Pecica"
"2013-03-31","donatie","10,00","","RON","10,00","RON","la biserica la Pecica"
"2013-03-31","in oras","42,00","","RON","42,00","RON","la pizza 5 colturi cu Carmen"
"2013-03-30","haine","10,00","","RON","10,00","RON","croitor scurtat pantaloni la Pecica"
"2013-03-29","cadouri","88,00","","RON","88,00","RON","cadou Sebi la 18 ani masina de tuns"
"2013-03-29","diverse","2,00","","RON","2,00","RON","parcare aeroport"
"2013-03-29","mancare","7,07","","RON","7,07","RON","lidl"
"2013-03-29","cadouri","9,99","","RON","9,99","RON","lalele pt Carmen la aeroport"
"2013-03-29","haine","59,50","","RON","59,50","RON","pantofi negri de la Leonardo pt Cami"
"2013-03-29","mancare","4,00","","RON","4,00","RON","covrigi"
"2013-03-28","mancare","37,44","","RON","37,44","RON","mancare de la kaufland cumparatq de cami intr.o joi"
"2013-03-28","dulciuri","2,69","","RON","2,69","RON","cipsuri"
"2013-03-28","igiena","7,79","","RON","7,79","RON","prezervative"
"2013-03-28","donatie","400,00","","RON","400,00","RON","zeciuiala la vox"
"2013-03-28","mancare","5,00","","RON","5,00","RON","cornuri cu cascaval si sunca din 700"
"2013-03-27","mancare","2,00","","RON","2,00","RON","covrig"
"2013-03-27","diverse","10,00","","RON","10,00","RON","gablont de la Daniela"
"2013-03-27","mancare","3,80","","RON","3,80","RON","faina"
"2013-03-27","donatie","6,00","","RON","6,00","RON","lapte pentu clatite oscet"
"2013-03-26","cadouri","42,00","","RON","42,00","RON","medicament mami Lidia"
"2013-03-26","cadouri","25,00","","RON","25,00","RON","lalele pentru doamna farmacist atena"
"2013-03-26","mancare","2,00","","RON","2,00","RON","covrigi"
"2013-03-26","mancare","4,00","","RON","4,00","RON","paine"
"2013-03-25","mancare","10,37","","RON","10,37","RON","lapte si zahar"
"2013-03-25","cadouri","9,99","","RON","9,99","RON","lalele pentru sotia mea draga"
"2013-03-24","motorina","200,03","","RON","200,03","RON","pe martie"
"2013-03-23","mancare","21,07","","RON","21,07","RON","lapte paine, branza auchan"
"2013-03-23","dulciuri","7,30","","RON","7,30","RON","graninii pentru inainte si dupa si africana"
"2013-03-23","casa","17,48","","RON","17,48","RON","suport de tacamuri si pasator cartofi de la Auchan"
"2013-03-22","economii","235,00","","RON","235,00","RON","salar Cami pe februarie"
"2013-03-22","in oras","13,50","","RON","13,50","RON","consumatie intalnire cu Codruta"
"2013-03-22","donatie","50,00","","RON","50,00","RON","lui Lari si Andrei ca sa mearga la Cluj"
"2013-03-22","facturi","231,00","","RON","231,00","RON","impozitul pe casa si masina pe 2013"
"2013-03-22","dulciuri","6,99","","RON","6,99","RON","prajitura de vineri seara"
"2013-03-21","igiena","5,40","","RON","5,40","RON","pasta de dinti"
"2013-03-21","in oras","12,00","","RON","12,00","RON","ceai la cartea de nisip intalnirea cu fetele"
"2013-03-21","mancare","14,50","","RON","14,50","RON","apa si sandvici si merdenele cu ciuperci de la prospero si painea bunicii"
"2013-03-20","diverse","16,00","","RON","16,00","RON","lantisor cu colier de la Daniela"
"2013-03-20","mancare","2,50","","RON","2,50","RON","covridog"
"2013-03-20","mancare","5,99","","RON","5,99","RON","smantana"
"2013-03-20","cadouri","5,00","","RON","5,00","RON","lalele albe de la Lidl"
"2013-03-19","casa","4,99","","RON","4,99","RON","banda scotch"
"2013-03-19","mancare","96,77","","RON","96,77","RON","mancare de la kaufland, mers singur pe jos"
"2013-03-19","mancare","3,70","","RON","3,70","RON","paine super de la vaiova market"
"2013-03-19","dulciuri","32,41","","RON","32,41","RON","popcorn, inghetata, saratele, biscuiti ... pentru toata luna"
"2013-03-19","mancare","2,00","","RON","2,00","RON","covrigi la scoala Cami"
"2013-03-19","mancare","2,80","","RON","2,80","RON","paine"
"2013-03-19","transport","46,50","","RON","46,50","RON","abonament Ratt"
"2013-03-17","transport","34,00","","RON","34,00","RON","Oradea-Timisoara, microbus"
"2013-03-17","cadouri","15,00","","RON","15,00","RON","trandafiri galbeni pentru sotia mea"
"2013-03-17","mancare","10,00","","RON","10,00","RON","un Lucas"
"2013-03-17","mancare","8,70","","RON","8,70","RON","mancare (paine si lapte)"
"2013-03-17","donatie","3,00","","RON","3,00","RON","3 lei la o batrana pe strada"
"2013-03-16","iesiri","48,00","","RON","48,00","RON","oradea: 10 ron pizza, 10 ron bilete tranvai, taxi, covrigi Petru, bomboane)"
"2013-03-15","transport","11,50","","RON","11,50","RON","Tm- Oradea, tren"
"2013-03-15","cadouri","5,00","","RON","5,00","RON","semne incepatori masina Dariei"
"2013-03-14","cadouri","23,00","","RON","23,00","RON","ceaiuri pentru fetele de la oradea"
"2013-03-14","mancare","2,00","","RON","2,00","RON","covrigei, paguba la casa omului :-) :-) :-) :-) :-)"
"2013-03-14","mancare","1,00","","RON","1,00","RON","ceapa"
"2013-03-13","mancare","20,98","","RON","20,98","RON","ceafa de porc pentru ciorba de fasole si telemea"
"2013-03-13","mancare","2,00","","RON","2,00","RON","covrigi la scoala"
"2013-03-12","mancare","0,50","","RON","0,50","RON","apa la scoala ( +2 lei din pusculita)"
"2013-03-12","mancare","2,00","","RON","2,00","RON","corn la scoala"
"2013-03-12","facturi","31,21","","RON","31,21","RON","orange luna Feb"
"2013-03-12","facturi","65,00","","RON","65,00","RON","UPC luna martie"
"2013-03-12","mancare","15,36","","RON","15,36","RON","lapte, smantana si paine"
"2013-03-11","dulciuri","4,69","","RON","4,69","RON","biscuiti inelari de la Lidl"
"2013-03-11","economii","1.000,00","","RON","1.000,00","RON","economii din salar Sergiu pe martie"
"2013-03-11","igiena","7,80","","RON","7,80","RON","prezervative"
"2013-03-11","mancare","7,90","","RON","7,90","RON","mancare de la Kaufland Cami"
"2013-03-11","regularizari","17,00","","RON","17,00","RON","datorie catre Tabita"
"2013-03-11","comisioane bancare","5,00","","RON","5,00","RON","cand am impartit in conturile lui Cami de economii si curent"
"2013-03-10","comisioane bancare","0,45","","RON","0,45","RON","comisioane din 27 febr. - 10 martie."
"2013-03-10","donatie","5,00","","RON","5,00","RON","colecta la Vox"
"2013-03-09","mancare","4,00","","RON","4,00","RON","covrigi cu ciuperci in oras"
"2013-03-09","motorina","30,00","","RON","30,00","RON","motorina la mall la arad, cand am dus-o pe Tabita la gara. Ea ne-a dat 20 lei."
"2013-03-08","cadouri","30,00","","RON","30,00","RON","pijamale Aki si Sebi (2 )"
"2013-03-08","cadouri","31,90","","RON","31,90","RON","bomboane Daria &Tabita, Miri, Feli, Cristina"
"2013-03-07","cadouri","7,98","","RON","7,98","RON","bomboane pentru studentii lui Cami de la scoala"
"2013-03-07","mancare","7,17","","RON","7,17","RON","paine si lamaie"
"2013-03-06","mancare","10,00","","RON","10,00","RON","pranz cu marius in oras"
"2013-03-06","mancare","1,00","","RON","1,00","RON","covrig"
"2013-03-06","in oras","63,00","","RON","63,00","RON","5 luni casatorie la Daf in Giroc"
"2013-03-04","facturi","548,30","","RON","548,30","RON","intretinere pe ianuarie si februarie"
"2013-03-04","dulciuri","27,64","","RON","27,64","RON","biscuiti pentru Miti si popcorn"
"2013-03-04","mancare","99,43","","RON","99,43","RON","mancare kaufland"
"2013-03-04","diverse","11,69","","RON","11,69","RON","hartie A4 de scris"
"2013-03-04","igiena","1,29","","RON","1,29","RON","servetele umede"
"2013-03-04","casa","11,98","","RON","11,98","RON","bol de plastic si sfoara de rufe"
"2013-03-04","diverse","51,00","","RON","51,00","RON","film mama Doina + poza cu Raluca diapozitiv"
"2013-03-04","mancare","2,80","","RON","2,80","RON","paine"
"2013-03-03","donatie","10,00","","RON","10,00","RON","colecta vox"
"2013-03-03","dulciuri","4,09","","RON","4,09","RON","suc ciao"
"2013-03-03","mancare","8,40","","RON","8,40","RON","lapte si paine"
"2013-03-02","iesiri","4,00","","RON","4,00","RON","parcarea"
"2013-03-02","mancare","20,00","","RON","20,00","RON","ciorba de fasole pe partie"
"2013-03-02","iesiri","50,00","","RON","50,00","RON","drum pana la semenic si inapoi"
"2013-03-02","iesiri","120,00","","RON","120,00","RON","abonament schi"
"2013-03-01","cadouri","30,00","","RON","30,00","RON","azalee in ghiveci"
"2013-03-01","haine","22,00","","RON","22,00","RON","textil house pantaloni"
"2013-03-01","iesiri","20,00","","RON","20,00","RON","inchiriat schi de la OSCET"
"2013-03-01","donatie","22,00","","RON","22,00","RON","10% salar ian cami la OSCET"
"2013-03-01","mancare","3,00","","RON","3,00","RON","covridog"
"2013-02-28","intretinere / reparatii, masina","20,00","","RON","20,00","RON","spalat interio si exterior"
"2013-02-28","cadouri","8,00","","RON","8,00","RON","ghiocei de 1 martie"
"2013-02-28","cadouri","5,00","","RON","5,00","RON","martisoare grup ucenicie"
"2013-02-28","mancare","8,00","","RON","8,00","RON","shaorma"
"2013-02-27","pierderi","32,00","","RON","32,00","RON","pierduti pana in 27 febr."
"2013-02-27","comisioane bancare","22,00","","RON","22,00","RON","administrare cont BCR"
"2013-02-27","dulciuri","13,20","","RON","13,20","RON","prajituri pentru vizita Magda & Rebe"
"2013-02-27","facturi","69,00","","RON","69,00","RON","upc"
"2013-02-27","mancare","7,00","","RON","7,00","RON","lapte si paine"
"2013-02-27","masina","20,00","","RON","20,00","RON","termometru digital"
"2013-02-26","curent, facturi","128,81","","RON","128,81","RON","am platit prin internet banking"
"2013-02-26","mancare","13,32","","RON","13,32","RON","kaufland cami de la scoala"
"2013-02-25","haine","12,00","","RON","12,00","RON",""
"2013-02-25","dulciuri","6,40","","RON","6,40","RON",""
"2013-02-24","dulciuri","7,00","","RON","7,00","RON","fursecuri prospero"
"2013-02-24","donatie","400,00","","RON","400,00","RON","zeciuiala vox"
"2013-02-22","mancare","7,87","","RON","7,87","RON","faina si lapte pentru clatite"
"2013-02-22","dulciuri","8,99","","RON","8,99","RON","fineti petru clatite pentru oaspeti"
"2013-02-21","diverse","10,10","","RON","10,10","RON","xerox"
"2013-02-21","mancare","8,00","","RON","8,00","RON","lidl mancare"
"2013-02-21","mancare","7,68","","RON","7,68","RON","smantana si paine de la lidl"
"2013-02-20","haine","130,00","","RON","130,00","RON","pantofiorii de opera a lui Cami (pus pe card la raluca)"
"2013-02-20","mancare","14,50","","RON","14,50","RON","mancare pentru serviciu si ceva dulciuri probabil"
"2013-02-20","mancare","135,00","","RON","135,00","RON","shake"
"2013-02-20","haine","15,00","","RON","15,00","RON","haine sh"
"2013-02-20","mancare","8,27","","RON","8,27","RON","mancare servici de la billa"
"2013-02-20","dulciuri","6,70","","RON","6,70","RON","dulciuri pentru serviciu de la billa"
"2013-02-19","mancare","105,99","","RON","105,99","RON","mancare Kaufland"
"2013-02-19","diverse","2,80","","RON","2,80","RON","xerox"
"2013-02-19","motorina","154,75","","RON","154,75","RON","motorina la intoarcerea din parang la mol la orastie"
"2013-02-18","igiena","17,50","","RON","17,50","RON","zahar si roll on"
"2013-02-18","sanatate","14,00","","RON","14,00","RON","medicamente raceala"
"2013-02-18","transport","46,50","","RON","46,50","RON","abonament ratt"
"2013-02-16","mancare","10,00","","RON","10,00","RON","paine de la Santimbru"
"2013-02-16","diverse","10,00","","RON","10,00","RON","pentru mama la sancel"
"2013-02-16","diverse","10,49","","RON","10,49","RON","sampanie ziua lui Sergiu, Penny"
"2013-02-16","iesiri","306,00","","RON","306,00","RON","schiat, bilete telescaun si teleschi"
"2013-02-14","pierderi","8,00","","RON","8,00","RON","rataciti prin tabara"
"2013-02-13","iesiri","500,00","","RON","500,00","RON","diferenta tabara de schi cu OSCET"
"2013-02-11","regularizari","750,00","","RON","750,00","RON","regularizare initiala"
"2013-02-10","donatie","10,00","","RON","10,00","RON","colecta la vox"
"2013-02-10","motorina","153,50","","RON","153,50","RON","motorina pentru schi"
"2013-02-10","mancare","19,50","","RON","19,50","RON","mancare kaufland"
"2013-02-09","dulciuri","5,00","","RON","5,00","RON","inghetata de la Mall"
"2013-02-09","cadouri, electronice","300,00","","RON","300,00","RON","tableta de la eMAG"
"2013-02-09","cadouri, sport","340,00","","RON","340,00","RON","casca de schi si ochelari"
"2013-02-08","mancare","22,00","","RON","22,00","RON","kaufland, doar mancare?"
"2013-02-07","mancare","9,00","","RON","9,00","RON","lidl"
"2013-02-07","igiena","5,00","","RON","5,00","RON","detergent vase si apa"
"2013-02-06","mancare","2,00","","RON","2,00","RON","paine"
"2013-02-06","dulciuri","7,00","","RON","7,00","RON","graninii"
"2013-02-06","in oras","9,00","","RON","9,00","RON","ceai la carturesti"
"2013-02-05","intretinere / reparatii, masina","400,00","","RON","400,00","RON","schimbat filtre si ulei"
"2013-02-05","haine","18,00","","RON","18,00","RON","haine sh"
"2013-02-05","mancare","5,00","","RON","5,00","RON","covrigi"
"2013-02-05","cadouri","36,00","","RON","36,00","RON","csrticica cu mumtii de ziua lui sergiu"
"2013-02-05","haine","8,00","","RON","8,00","RON","haine 2nd de pe brancoveanu"
"2013-02-04","cadouri","50,00","","RON","50,00","RON","cadou doamna dehelean"
"2013-02-04","diverse","10,00","","RON","10,00","RON","fermoar geaca neagra de schi si imbracat nasturi rochie de mireasa"
"2013-02-04","mancare","7,00","","RON","7,00","RON","sandvich Lucas"
"2013-02-04","diverse","68,00","","RON","68,00","RON","taxa permis auto"
"2013-02-04","in oras","100,00","","RON","100,00","RON","bilete la opera, cand nu au mai venit andreea si silviu"
"2013-02-04","cadouri","202,00","","RON","202,00","RON","cani personalizate pentru echipa de fete de la nunta"
"2013-02-04","facturi, telefon","30,00","","RON","30,00","RON","orange"
"2013-02-02","mancare","140,00","","RON","140,00","RON","cumparaturi auchan, probabil ca doar mancare"
"2013-02-02","cadouri","15,00","","RON","15,00","RON","flori daniela sinea"
"2013-02-01","dulciuri","9,00","","RON","9,00","RON","prajitura de vineri seara"
"2013-02-01","diverse","2,00","","RON","2,00","RON","panglica pentru imbrscat nasturi rochie de mireasa"
"2013-02-01","cadouri","80,00","","RON","80,00","RON","corzi de chitara cadou relu pentru nunta"
"2013-02-01","cadouri","15,00","","RON","15,00","RON","flori pentru florina bojin"
"2013-02-01","mancare","14,00","","RON","14,00","RON","mancare de la lidl"
"2009-12-31","donatie","15,00","","RON","15,00","RON","biserica cugir"
"2014-10-11","salar","","6.953,00","RON","6.953,00","RON","4008 lei - salar Sergiu
1800 lei - bursa Cami
83 lei - ramasi de luna trecuta, din bonuri
2, din maruntisuri ?
1033 lei -salar Cami
27 lei- dati de Ioana, de la sticla (17) si ecusoane (10)"
"2014-09-11","salar","","7.064,00","RON","7.064,00","RON","11 lei - de luna trecuta
4008 lei- salar Sergiu
1055 lei- salar Cami
4 lei - probabil ramasi din lavabil, de la aki
1800 lei -bursa Cami
140 lei - bonuri Cami"
"2014-08-12","salar","","8.394,00","RON","8.394,00","RON","378 lei - de luna trecuta
4087 lei -salar Sergiu
1055 lei - salar Cami
1800 lei - bursa Cami
1034 lei - cei 235 euro ramasi din germania
40 lei - din pusculita"
"2014-07-11","salar","","6.990,00","RON","6.990,00","RON","4008 lei -Sergiu
140 lei -bonuri cami
9 lei -ramasi de luna trecuta
1033 lei -salar Cami
1800 lei - bursa iunie Cami"
"2014-06-11","salar","","7.791,00","RON","7.791,00","RON","4008 lei - salar Sergiu
140 lei - bonuri Cami
50 lei - cadou Carmen de ziua Cami
10 lei - imprumut Miri
1800 lei - bursa cami
1781 lei -salar cami
2 lei -ramas d-na trandafirescu"
"2014-05-11","salar","","6.255,00","RON","6.255,00","RON","140 lei - bonuri Cami
192 lei - ramas de luna trecuta, dupa ce am scos 450 din economii
4008 lei - salar Sergiu
1915 lei -cami"
"2014-04-14","salar","","6.545,00","RON","6.545,00","RON","4008 lei - salar sergiu
2025 lei - salar cami
140 lei - bonuri cami
372 lei - + de luna trecuta"
"2014-03-11","salar","","6.093,00","RON","6.093,00","RON","4008 lei - salar Sergiu
102 lei - bonuri Cami
1 leu - ramasi din pusculita
1566 lei - salar Cami
200 lei - datoria de la Elu
216 lei - PLus, dar de unde???"
"2014-02-11","salar","","5.614,00","RON","5.614,00","RON","4175 lei - salar Sergiu
140 lei - bonuri Cami
1299 lei -salar Cami"
"2014-01-11","salar","","7.490,00","RON","7.490,00","RON","4175 lei -salar Sergiu
300 lei - ramasi de luna trecuta
2740 lei- salar Cami
140 lei - bonuri de masa Cami
135 lei -  plata ora extra Cami"
"2013-12-11","salar","","7.845,00","RON","7.845,00","RON","4175 lei salar Sergiu
67 lei - plus luna trecuta
140 lei - tichete masa
2243 lei - salar cami
1000 lei -datoria de la Elu
20 lei - coarda facuta de sergiu
200 lei - datorie de la tati"
"2013-11-11","salar","","5.352,25","RON","5.352,25","RON","4175 salar Sergiu
1031 salar cami
140,25 - bonuri Cami
6 ron de luna trecuta"
"2013-10-11","salar","","5.530,00","RON","5.530,00","RON","4175 lei- salar Sergiu
1005 lei- salar Cami
50 lei -pusculita
300 lei - datorie de la tati ( din cei 4500 lei)"
"2013-09-12","salar","","6.162,00","RON","6.162,00","RON","4175 lei -salar Sergiu
95 lei -ramasi de luna trecuta
1027 lei -salar Cami
300- datoria de la Miri
444 (100 euro) din concediu
87 din contul de economii
34 - de la bonurile pt Miri"
"2013-08-11","salar","","8.393,50","RON","8.393,50","RON","4175 lei (salar Sergiu)
1027 lei (salar Cami)
71.5 lei ( de luna trecuta)
2420 lei ( 550 euro- compensare concediu)
200 lei ( din cont economii cand ne-am intors din concediu)
500 lei -datorie tata sergiu"
"2013-07-11","salar","","6.148,00","RON","6.148,00","RON","salar Sergiu (4175)
salar Cami (1973)"
"2013-06-11","salar","","6.243,00","RON","6.243,00","RON","salar Sergiu (4175)
salar Cami (1998)
de luna trecuta (70)"
"2013-05-12","salar","","5.613,60","RON","5.613,60","RON","salar sergiu (4175) + 
ramasi de luna trecuta (406,6)
salar cami (1032)"
"2013-04-11","salar","","7.117,00","RON","7.117,00","RON","salar Sergiu (4174)
salar Cami (2832)
imprumut tata (50)
contributie motorina iesire Valiug OSCET (60)"
"2013-03-11","salar","","4.440,00","RON","4.440,00","RON","salar sergiu si pusculita si salar cami"
"2013-02-11","salar","","4.300,50","RON","4.300,50","RON","salar + transport Neli, Sorin si Rut, bani inapoi de la bilete la teatru de la silviu si andreea + dobanda cont ing Cami + 3 bonuri Cami"
